,url,caption
212,http://data.ukiyo-e.org/honolulu/images/4413.jpg,a black and white photo of a snow covered field
213,http://data.ukiyo-e.org/honolulu/images/3851.jpg,a group of people holding umbrellas in front of a building
214,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000344/w0000000/w0000001.jpg,a painting of a woman standing next to a painting
215,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/PVT/Ebi/Prints/Ebi1040.jpg,a painting of a person on a bench
216,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0164/Z0164-171.jpg,a black and white photo of people sitting on a wall
217,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0173/Z0173-458.jpg,an old photo of a group of people
218,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000008/w0000013/w0000001/w0000067.jpg,a wall with pictures on it in a room
219,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0170/Z0170-213.jpg,a black and white photo of a painting on a wall
220,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3125.jpg,a group of people standing in front of a building
221,https://data.ukiyo-e.org/bm/images/AN00135379_001_l.jpg,a picture of a painting on the wall
222,http://data.ukiyo-e.org/honolulu/images/5773.jpg,a man sitting on a bench next to a tree
223,http://data.ukiyo-e.org/honolulu/images/4035.jpg,a group of people standing next to a large body of water
224,http://data.ukiyo-e.org/honolulu/images/6942.jpg,a painting of a painting on a wall
225,http://data.ukiyo-e.org/honolulu/images/5179.jpg,a group of people sitting around a wall
226,https://data.ukiyo-e.org/bm/images/AN00521253_001_l.jpg,a group of people standing next to a painting
227,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000534/w0000000/w0000007.jpg,a painting of a painting on the wall of a building
228,http://data.ukiyo-e.org/honolulu/images/4286.jpg,a group of people standing in front of a building
229,http://data.ukiyo-e.org/honolulu/images/4985.jpg,a painting on a wall with a mural on it
230,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000534/w0000000/w0000040.jpg,a group of people walking in front of a building
231,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000008/w0000112/w0000004/w0000031.jpg,a wall with a painting of a man on it
232,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000008/w0000116/w0000000/w0000016.jpg,a painting of a painting of a man on a painting
233,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000008/w0000115/w0000002/w0000091.jpg,a painting of a woman holding a blue and white <unk>
234,http://data.ukiyo-e.org/honolulu/images/4208.jpg,a bird that is sitting on a wall
235,https://data.ukiyo-e.org/bm/images/AN00023167_001_l.jpg,a group of people standing around a building
236,http://data.ukiyo-e.org/honolulu/images/3810.jpg,a painting of a person on a wall with an umbrella
237,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP4052.jpg,a wall with a bunch of graffiti on it
238,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0170/Z0170-154.jpg,a black and white photo of a person holding a tennis racket
239,http://data.ukiyo-e.org/honolulu/images/7486.jpg,a picture of a group of people on a wall
240,http://data.ukiyo-e.org/honolulu/images/5780.jpg,a group of people in a body of water
241,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000017/w0000651/w0000000/w0000009.jpg,a group of people sitting in front of a mirror
242,http://data.ukiyo-e.org/honolulu/images/7336.jpg,a painting of a woman in a dress
243,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000301/w0000000/w0000003.jpg,a painting of a painting on the wall of a building
244,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2102.jpg,a wall with a painting of a person on it
245,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1991.jpg,a painting of a man and a woman in a room
246,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1196.jpg,a woman sitting in front of a large building
247,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP6142.jpg,a painting of a painting on a wall of a building
248,https://data.ukiyo-e.org/bm/images/AN00535845_001_l.jpg,a picture of a boat in the water
249,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000169/w0000000/w0000032.jpg,a picture of a painting on the wall
250,http://data.ukiyo-e.org/honolulu/images/6531.jpg,a group of people standing around a wall
251,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000134/w0000001/w0000003.jpg,a painting of a painting on the wall of a room
252,http://data.ukiyo-e.org/honolulu/images/3326.jpg,a tree that has a tree in the background
253,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0173/Z0173-071.jpg,a black and white photo of a man and a dog
254,http://data.ukiyo-e.org/honolulu/images/5273.jpg,a group of people standing on top of a sandy beach
255,http://data.ukiyo-e.org/honolulu/images/4163.jpg,a painting of a painting on a wall with flowers
256,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000139/w0000000/w0000002.jpg,a group of people standing in front of a building
257,http://data.ukiyo-e.org/honolulu/images/4524.jpg,a building that has a bunch of trees on it
258,http://data.ukiyo-e.org/honolulu/images/4410.jpg,a view of a beach with a city in the background
259,http://data.ukiyo-e.org/honolulu/images/3967.jpg,a group of people standing next to a building
260,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2973.jpg,a painting of a painting on the wall of a building
261,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000221/w0000003/w0000024.jpg,a painting on a wall with a painting on it
262,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1530.jpg,a group of people standing in the sand with snowboards
263,http://data.ukiyo-e.org/honolulu/images/3523.jpg,a view of a beach with a view of a beach
264,http://data.ukiyo-e.org/honolulu/images/3938.jpg,a group of people standing next to each other
265,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000186/w0000000/w0000052.jpg,a large window with a bunch of trees in the background
266,http://data.ukiyo-e.org/honolulu/images/5534.jpg,a picture of a frisbee in the air
267,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0172/Z0172-431.jpg,a black and white photo of people holding umbrellas
268,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0170/Z0170-120.jpg,a black and white photo of two people on a field
269,http://data.ukiyo-e.org/honolulu/images/4369.jpg,a group of people standing next to a boat
270,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000526/w0000000/w0000003.jpg,a painting of a man walking past a computer keyboard
271,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2364.jpg,a snow covered mountain with a mountain in the background
272,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP5598.jpg,a colorful building with graffiti on the wall
273,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000132/w0000004/w0000016.jpg,a picture of a painting on the wall
274,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2245.jpg,a graffiti covered wall with graffiti on it
275,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1724.jpg,a wall with a painting on the wall
276,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0165/Z0165-424.jpg,a black and white photo of a group of people sitting on a bench
277,http://data.ukiyo-e.org/honolulu/images/3959.jpg,a group of people standing on top of a sandy beach
278,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000564/w0000000/w0000002.jpg,a painting of a painting on the wall of a building
279,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0850.jpg,a couple of people that are flying a kite
280,http://data.ukiyo-e.org/honolulu/images/5964.jpg,a painting of a woman sitting on a wall with a painting on it
281,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000169/w0000000/w0000035.jpg,a painting of a bear on a painting of a painting
282,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000017/w0000666/w0000000/w0000004.jpg,a painting on a wall with a painting on it
283,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000533/w0000000/w0000066.jpg,a couple of people walking down a beach
284,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP5043.jpg,a black and white photo of a building with a building in the background
285,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2141.jpg,a painting of a man on a colorful wall
286,http://data.ukiyo-e.org/honolulu/images/3791.jpg,a picture of a building with a painting on it
287,http://data.ukiyo-e.org/honolulu/images/7839.jpg,a kite that has a hat on it
288,http://data.ukiyo-e.org/honolulu/images/6082.jpg,a picture of a large body of water
289,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1817.jpg,a wall with many different pictures on it
290,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0167/Z0167-287.jpg,a wall with graffiti on it in a wall
291,http://data.ukiyo-e.org/honolulu/images/5014.jpg,a picture of a painting of a tree
292,http://data.ukiyo-e.org/honolulu/images/5463.jpg,a group of people sitting on top of a red bench
293,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000139/w0000000/w0000004.jpg,a building with a mural of a mural on it
294,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000186/w0000000/w0000035.jpg,a group of people standing in front of a large building
295,http://data.ukiyo-e.org/honolulu/images/3313.jpg,a view of a pool in the middle of a pool
296,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0930.jpg,a painting of a woman on the wall with a kite
297,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3510.jpg,a painting of a painting on the side of a wall
298,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0862.jpg,a picture of a person holding a kite
299,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000008/w0000112/w0000006/w0000052.jpg,a wall with a mural on the side of it
300,http://data.ukiyo-e.org/honolulu/images/5764.jpg,a group of people standing in a room
301,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000236/w0000000/w0000001.jpg,a painting of a painting of a person on a wall
302,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000015/w0000480/w0000002/w0000016.jpg,a graffiti covered wall with graffiti on it
303,http://data.ukiyo-e.org/honolulu/images/4378.jpg,a boat that is floating in the water
304,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000534/w0000000/w0000044.jpg,a picture of a painting on the wall of a building
305,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0163/Z0163-279.jpg,a black and white photo of a woman holding a woman
306,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1992.jpg,a painting of a man standing next to a building
307,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0167/Z0167-190.jpg,a black and white photo of a person on a bench
308,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP5602.jpg,a colorful painting of a mural on the wall
309,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0170/Z0170-258.jpg,a black and white photo of a person holding an umbrella
310,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP4982.jpg,a wall with a painting on the wall
311,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0974.jpg,a bunch of kites that are on a wall
312,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000222/w0000000/w0000054.jpg,a wall with a picture of a person on it
313,http://data.ukiyo-e.org/honolulu/images/4425.jpg,a group of people standing next to a tree
314,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/PVT/Ebi/Books/Ebi1368~1369/Ebi1368.jpg,a painting on a wall with a painting on it
315,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3640.jpg,a painting of a man standing next to a surfboard
316,http://data.ukiyo-e.org/honolulu/images/2939.jpg,a red building with a building and a red roof
317,https://data.ukiyo-e.org/bm/images/AN00322889_001_l.jpg,a black and white photo of a wall with graffiti on it
318,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000549/w0000000/w0000002.jpg,a painting of a boat with a boat in it
319,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1489.jpg,a man sitting on a wall with a kite
320,http://data.ukiyo-e.org/tnm/images/C0007282.jpg,a group of people standing next to each other
321,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000525/w0000007/w0000005.jpg,a wall with a picture of a picture on it
322,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP5313.jpg,a wall with graffiti on it and a mural on it
323,http://data.ukiyo-e.org/honolulu/images/8071.jpg,a painting of a woman standing next to a painting
324,http://data.ukiyo-e.org/honolulu/images/5464.jpg,a group of people standing on top of a boat
325,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000172/w0000000/w0000047.jpg,a picture of a painting on the wall
326,http://data.ukiyo-e.org/honolulu/images/5080.jpg,a group of people standing in front of a building
327,http://data.ukiyo-e.org/honolulu/images/5934.jpg,a picture of a man standing in front of a wall
328,https://data.ukiyo-e.org/bm/images/AN00611587_001_l.jpg,a picture of a graffiti covered wall
329,http://data.ukiyo-e.org/honolulu/images/3490.jpg,a painting of a woman holding an umbrella
330,http://data.ukiyo-e.org/honolulu/images/3853.jpg,a group of people standing around a skate park
331,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1106.jpg,a painting of a painting on a wall
332,http://data.ukiyo-e.org/honolulu/images/5311.jpg,a view of a building with a boat in it
333,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000205/w0000000/w0000003.jpg,a picture of a group of people sitting in front of a painting
334,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000132/w0000004/w0000003.jpg,a painting of a woman standing next to a painting
335,http://data.ukiyo-e.org/honolulu/images/3964.jpg,a group of people standing in front of a building
336,http://data.ukiyo-e.org/honolulu/images/5452.jpg,a group of people standing in a skate park
337,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2097.jpg,a painting of a person holding a kite
338,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000549/w0000000/w0000006.jpg,a painting of a painting on a wall of a building
